Id,Street,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PavedDrive,OpenPorchSF,SaleCondition,SalePrice
1163,Pave,Gtl,Sawyer,1Story,5,5,1968,Gd,894,0,894,5,1,2,450,Y,0,Normal,129000
1164,Pave,Gtl,Sawyer,SFoyer,4,4,1969,TA,1258,0,1258,6,0,2,400,Y,0,Alloca,108959
1165,Pave,Gtl,Veenker,SLvl,5,7,1978,Ex,1432,0,1432,5,1,2,588,Y,180,Normal,194000
1166,Pave,Gtl,NridgHt,1Story,7,5,2009,Ex,1502,0,1502,7,0,2,644,Y,114,Partial,233170
1167,Pave,Gtl,CollgCr,1Story,8,5,2008,Ex,1694,0,1694,7,0,3,776,Y,33,Normal,245350
1168,Pave,Gtl,Gilbert,2Story,6,5,2000,Ex,959,712,1671,7,1,2,472,Y,38,Normal,173000
1169,Pave,Gtl,Edwards,2Story,6,7,1935,Ex,1236,872,2108,7,2,2,540,Y,0,Normal,235000
1170,Pave,Gtl,NoRidge,2Story,10,5,1995,Ex,1831,1796,3627,10,1,3,807,Y,76,Normal,625000
1171,Pave,Gtl,Mitchel,SLvl,6,6,1977,TA,1118,0,1118,6,1,1,358,Y,0,Normal,171000
1172,Pave,Gtl,NAmes,1Story,6,6,1958,Ex,1261,0,1261,6,1,2,433,Y,0,Normal,163000
1173,Pave,Gtl,Somerst,2Story,7,5,2006,Ex,625,625,1250,5,0,2,625,Y,54,Normal,171900
1174,Pave,Gtl,ClearCr,1.5Fin,5,6,1946,TA,1636,971,3086,12,1,0,0,Y,0,Normal,200500
1175,Pave,Gtl,Crawfor,2Story,6,8,1932,TA,1170,1175,2345,9,1,2,360,Y,0,Normal,239000
1176,Pave,Gtl,NoRidge,1.5Fin,8,5,1992,Ex,2129,743,2872,9,1,2,541,Y,33,Normal,285000
1177,Pave,Gtl,Mitchel,1Story,5,5,1984,TA,923,0,923,5,0,1,264,Y,0,Normal,119500
1178,Pave,Gtl,OldTown,1.5Fin,6,8,1926,TA,818,406,1224,5,0,1,210,N,0,Normal,115000
1179,Pave,Gtl,Crawfor,1.5Fin,5,6,1921,Ex,820,523,1343,7,1,1,186,Y,0,Normal,154900
1180,Pave,Gtl,Edwards,1Story,5,5,1954,Gd,1124,0,1124,5,1,0,0,N,36,Normal,93000
1181,Pave,Gtl,Timber,2Story,7,5,1990,Ex,1298,1216,2514,8,0,2,693,Y,0,Normal,250000
1182,Pave,Mod,Crawfor,1Story,8,5,2008,Ex,1652,0,1652,5,1,2,482,Y,53,Partial,392500
1183,Pave,Gtl,NoRidge,2Story,10,5,1996,Ex,2411,2065,4476,10,2,3,813,Y,78,Abnorml,745000
1184,Pave,Gtl,OldTown,1Story,5,6,1920,Ex,1130,0,1130,5,1,2,720,Y,0,Normal,120000
1185,Grvl,Mod,Timber,1Story,5,4,1963,Gd,1572,0,1572,5,2,3,995,Y,263,Normal,186700
1186,Pave,Gtl,Edwards,1.5Fin,5,7,1924,Gd,949,272,1221,7,0,1,392,Y,0,Normal,104900
1187,Pave,Mod,OldTown,2Story,3,5,1900,TA,1014,685,1699,7,0,2,420,Y,74,Abnorml,95000
1188,Pave,Gtl,NoRidge,1Story,8,5,1994,Ex,1624,0,1624,5,1,3,757,Y,114,Normal,262000
1189,Pave,Gtl,CollgCr,2Story,7,5,2002,Ex,831,829,1660,7,0,2,493,Y,68,Normal,195000
1190,Pave,Gtl,Gilbert,2Story,7,5,1999,Gd,1028,776,1804,7,1,2,442,Y,60,Normal,189000
1191,Pave,Mod,Mitchel,1Story,4,4,1961,Ex,1622,0,1622,7,1,4,1356,Y,0,Normal,168000
1192,Pave,Gtl,Somerst,2Story,8,5,1999,Ex,764,677,1441,5,0,2,492,Y,0,Normal,174000
1193,Pave,Gtl,OldTown,1.5Fin,5,8,1925,Gd,842,630,1472,6,0,1,250,P,0,Normal,125000
1194,Pave,Gtl,Mitchel,1Story,6,5,1999,Ex,1224,0,1224,5,0,2,402,Y,304,Normal,165000
1195,Pave,Gtl,Sawyer,2Story,6,7,1969,TA,663,689,1352,7,0,1,299,Y,36,Normal,158000
1196,Pave,Gtl,Gilbert,2Story,6,5,2005,Ex,728,728,1456,8,0,2,400,Y,24,Normal,176000
1197,Pave,Gtl,Gilbert,2Story,7,5,2006,Ex,879,984,1863,9,1,3,660,Y,17,Partial,219210
1198,Pave,Gtl,OldTown,2.5Unf,7,6,1916,Ex,815,875,1690,7,1,1,225,Y,0,Normal,144000
1199,Pave,Gtl,CollgCr,1Story,7,5,2001,Ex,1212,0,1212,6,0,2,573,Y,0,Normal,178000
1200,Pave,Gtl,Sawyer,1Story,4,5,1963,Gd,1382,0,1382,6,1,2,459,Y,82,Normal,148000
1201,Pave,Gtl,NAmes,1Story,4,5,1970,Gd,864,0,864,5,0,1,280,Y,0,Abnorml,116050
1202,Pave,Gtl,CollgCr,2Story,7,5,1998,Ex,866,913,1779,6,0,2,546,Y,36,Normal,197900
1203,Pave,Gtl,BrkSide,1.5Fin,5,8,1925,Ex,884,464,1348,5,1,1,216,N,0,Normal,117000
1204,Pave,Gtl,CollgCr,1Story,7,5,2000,Ex,1630,0,1630,6,1,2,451,Y,234,Normal,213000
1205,Pave,Gtl,NWAmes,1Story,5,6,1975,Ex,1074,0,1074,6,0,2,495,Y,88,Normal,153500
1206,Pave,Gtl,SawyerW,1Story,7,7,1990,Gd,2196,0,2196,7,1,3,701,Y,70,Normal,271900
1207,Pave,Gtl,SawyerW,1Story,4,4,1966,TA,1056,0,1056,5,0,1,384,Y,42,Normal,107000
1208,Pave,Gtl,CollgCr,1Story,6,5,2003,Ex,1700,0,1700,7,0,2,544,Y,23,Normal,200000
1209,Pave,Gtl,NAmes,1Story,5,7,1962,TA,1283,0,1283,6,0,2,506,Y,0,Normal,140000
1210,Pave,Gtl,Somerst,1Story,8,5,2006,Ex,1660,0,1660,8,1,2,500,Y,50,Partial,290000
1211,Pave,Gtl,SawyerW,2Story,6,5,1992,Ex,1055,790,1845,8,1,2,462,Y,104,Normal,189000
1212,Pave,Mod,Gilbert,1.5Fin,8,7,1988,Gd,1080,672,1752,8,0,2,492,Y,12,Normal,164000
1213,Pave,Gtl,Edwards,1Story,4,6,1941,TA,672,0,672,4,0,1,234,N,113,Normal,113000
1214,Pave,Gtl,Sawyer,SLvl,4,9,1965,Ex,960,0,960,3,0,1,364,Y,0,Normal,145000
1215,Pave,Gtl,NAmes,SFoyer,5,5,1962,TA,999,0,999,6,0,1,300,Y,72,Normal,134500
1216,Pave,Gtl,Sawyer,1Story,5,5,1966,TA,894,0,894,5,0,1,384,Y,0,Normal,125000
1217,Pave,Gtl,Sawyer,1.5Fin,6,5,1978,TA,1318,584,1902,8,0,2,539,Y,0,Normal,112000
1218,Pave,Gtl,Somerst,1Story,8,5,2009,Ex,1314,0,1314,6,0,2,552,Y,112,Partial,229456
1219,Pave,Gtl,BrkSide,1.5Fin,4,5,1947,Gd,672,240,912,3,0,0,0,N,0,Normal,80500
1220,Pave,Gtl,BrDale,2Story,6,5,1971,TA,672,546,1218,7,0,0,0,N,0,Abnorml,91500
1221,Pave,Gtl,NAmes,1Story,5,5,1964,TA,912,0,912,5,0,1,288,Y,0,Abnorml,115000
1222,Pave,Gtl,Sawyer,1Story,5,5,1968,Ex,1211,0,1211,5,1,1,322,Y,63,Normal,134000
1223,Pave,Gtl,NAmes,1.5Fin,6,6,1949,Ex,1168,678,1846,7,1,1,315,Y,0,Normal,143000
1224,Pave,Gtl,NAmes,1Story,5,3,1951,TA,2136,0,2136,7,0,2,528,Y,30,Normal,137900
1225,Pave,Gtl,Gilbert,2Story,7,5,2004,Ex,788,702,1490,8,1,2,388,Y,75,Normal,184000
1226,Pave,Gtl,NAmes,SLvl,6,8,1958,Ex,1138,0,1138,6,0,1,264,Y,0,Normal,145000
1227,Pave,Gtl,Somerst,2Story,6,5,2007,Ex,894,1039,1933,9,1,3,668,Y,18,Normal,214000
1228,Pave,Gtl,NAmes,1Story,5,8,1965,Ex,912,0,912,5,0,2,576,Y,240,Normal,147000
1229,Pave,Gtl,NridgHt,1Story,9,5,2008,Ex,1702,0,1702,7,1,3,1052,Y,72,Partial,367294
1230,Pave,Gtl,NAmes,SLvl,5,5,1960,Gd,1507,0,1507,7,0,1,404,Y,0,Normal,127000
1231,Pave,Gtl,Sawyer,1.5Fin,5,5,1977,Ex,1361,1259,2620,12,1,2,600,N,24,Normal,190000
1232,Pave,Gtl,NAmes,SLvl,5,6,1962,TA,1190,0,1190,6,0,2,540,Y,18,Normal,132500
1233,Pave,Gtl,NAmes,1Story,4,5,1962,TA,1224,0,1224,6,0,2,462,Y,0,Normal,101800
1234,Pave,Gtl,NAmes,1Story,5,5,1959,Fa,1188,0,1188,6,0,2,531,Y,0,Abnorml,142000
1235,Pave,Gtl,SWISU,2Story,5,6,1911,TA,1024,940,1964,7,0,0,0,N,192,Abnorml,130000
1236,Pave,Gtl,Crawfor,2Story,5,5,1914,Gd,892,892,1784,9,0,1,180,N,40,Normal,138887
1237,Pave,Gtl,NridgHt,2Story,7,5,2003,Ex,764,862,1626,6,0,2,474,Y,27,Normal,175500
1238,Pave,Gtl,CollgCr,2Story,7,5,2004,Ex,847,1101,1948,8,1,2,434,Y,48,Normal,195000
1239,Pave,Gtl,SawyerW,1Story,6,5,2005,Ex,1141,0,1141,6,0,2,484,Y,0,Abnorml,142500
1240,Pave,Gtl,Timber,1Story,8,5,2006,Ex,1484,0,1484,6,1,2,472,Y,33,Normal,265900
1241,Pave,Gtl,CollgCr,2Story,7,5,2003,Ex,884,884,1768,8,0,2,543,Y,63,Normal,224900
1242,Pave,Gtl,Somerst,1Story,7,6,2007,Ex,1689,0,1689,7,0,3,954,Y,56,Partial,248328
1243,Pave,Gtl,NWAmes,SFoyer,7,6,1974,TA,1173,0,1173,6,2,2,528,Y,120,Family,170000
1244,Pave,Gtl,NridgHt,1Story,10,5,2006,Ex,2076,0,2076,7,1,3,850,Y,229,Partial,465000
1245,Pave,Mod,Crawfor,2Story,8,7,1929,Fa,792,725,1517,7,2,2,400,Y,0,Normal,230000
1246,Pave,Gtl,NWAmes,SLvl,6,7,1984,Ex,1140,728,1868,7,1,2,477,Y,112,Abnorml,178000
1247,Pave,Gtl,Somerst,2Story,7,5,2005,Ex,756,797,1553,6,0,2,615,Y,45,Partial,186500
1248,Pave,Gtl,Mitchel,SLvl,6,5,1976,TA,1034,0,1034,6,0,3,888,Y,0,Normal,169900
1249,Pave,Gtl,OldTown,2.5Unf,6,5,1917,Fa,1134,924,2058,8,1,2,396,P,0,Normal,129500
1250,Pave,Gtl,NAmes,1Story,5,7,1950,TA,988,0,988,6,0,1,276,Y,80,Normal,119000
1251,Pave,Gtl,NAmes,1Story,7,5,1968,Ex,2110,0,2110,8,2,2,522,Y,0,Normal,244000
1252,Pave,Gtl,NridgHt,1Story,7,5,2003,Ex,1405,0,1405,6,1,2,478,Y,36,Normal,171750
1253,Pave,Gtl,Mitchel,1Story,5,6,1968,TA,874,0,874,5,0,1,288,Y,0,Normal,130000
1254,Pave,Gtl,Veenker,2Story,7,7,1974,TA,1516,651,2167,9,2,2,518,Y,47,Normal,294000
1255,Pave,Gtl,Edwards,2Story,7,5,2003,Ex,760,896,1656,7,1,2,397,Y,128,Normal,165400
1256,Pave,Gtl,BrkSide,1.5Fin,6,6,1931,TA,959,408,1367,6,1,1,560,Y,0,Normal,127500
1257,Pave,Gtl,NoRidge,1Story,8,5,1994,Ex,1987,0,1987,7,1,2,691,Y,36,Normal,301500
1258,Pave,Gtl,Edwards,1Story,5,8,1922,Ex,864,0,864,4,0,0,0,Y,96,Normal,99900
1259,Pave,Gtl,Gilbert,SLvl,7,5,2005,Ex,1166,0,1166,5,0,2,400,Y,0,Normal,190000
1260,Pave,Gtl,NAmes,1Story,6,8,1969,Gd,1054,0,1054,6,0,2,460,Y,0,Normal,151000
1261,Pave,Gtl,Gilbert,2Story,6,5,1999,Ex,892,783,1675,7,1,2,502,Y,103,Normal,181000
1262,Pave,Gtl,NAmes,1Story,5,6,1956,Gd,1050,0,1050,5,0,1,338,Y,0,Normal,128900
1263,Pave,Gtl,ClearCr,1.5Fin,4,5,1957,Ex,1104,684,1788,8,2,1,304,Y,0,Normal,161500
1264,Pave,Gtl,BrkSide,2Story,6,6,1919,Ex,1060,764,1824,8,1,2,520,N,0,Normal,180500
1265,Pave,Gtl,NAmes,1Story,6,5,1998,Ex,1337,0,1337,5,0,2,511,Y,68,Abnorml,181000
1266,Pave,Gtl,Somerst,2Story,7,5,1999,Ex,713,739,1452,6,0,2,506,Y,34,Normal,183900
1267,Pave,Gtl,OldTown,2.5Unf,7,4,1910,TA,964,925,1889,9,1,1,308,N,0,Normal,122000
1268,Pave,Gtl,Timber,1Story,9,5,2008,Ex,2018,0,2018,10,1,3,746,Y,76,Normal,378500
1269,Pave,Mod,Crawfor,1.5Fin,8,9,1935,Ex,1968,1479,3447,11,2,3,1014,Y,12,Normal,381000
1270,Pave,Gtl,NAmes,1.5Fin,5,5,1958,TA,874,650,1524,7,0,1,315,Y,0,Normal,144000
1271,Pave,Sev,ClearCr,1Story,7,6,1979,TA,1332,192,1524,4,1,2,586,Y,0,Normal,260000
1272,Pave,Gtl,NWAmes,1Story,6,7,1968,Gd,1489,0,1489,7,1,2,462,Y,0,Normal,185750
1273,Pave,Gtl,Sawyer,1Story,5,6,1965,TA,935,0,935,5,0,1,288,Y,0,Normal,137000
1274,Pave,Gtl,Edwards,SLvl,6,7,1959,Gd,1357,0,1357,5,1,1,312,Y,0,Normal,177000
1275,Pave,Gtl,Crawfor,1.5Fin,5,6,1910,Ex,661,589,1250,8,1,2,552,Y,0,Normal,139000
1276,Pave,Gtl,NAmes,2Story,5,5,1948,Gd,928,992,1920,10,0,2,400,Y,0,Normal,137000
1277,Pave,Gtl,NWAmes,2Story,6,6,1972,TA,735,660,1395,6,1,2,497,Y,116,Normal,162000
1278,Pave,Gtl,NWAmes,SLvl,6,5,1967,Fa,1724,0,1724,7,1,2,480,Y,0,Normal,197900
1279,Pave,Gtl,CollgCr,2Story,8,5,2002,Ex,1128,903,2031,7,1,2,577,Y,211,Normal,237000
1280,Pave,Gtl,IDOTRR,1.5Fin,4,4,1920,TA,698,430,1128,6,0,2,528,Y,0,Abnorml,68400
1281,Pave,Gtl,CollgCr,1Story,7,5,2002,Ex,1573,0,1573,6,0,2,544,Y,72,Normal,227000
1282,Pave,Gtl,Timber,1Story,7,5,1990,TA,1339,0,1339,6,1,2,484,Y,58,Normal,180000
1283,Pave,Gtl,CollgCr,1Story,5,7,1977,TA,1040,0,1040,5,0,2,484,Y,0,Normal,150500
1284,Pave,Gtl,Mitchel,2Story,6,5,1971,TA,912,912,1824,8,0,0,0,Y,0,Normal,139000
1285,Pave,Gtl,SWISU,1.5Fin,6,7,1919,Ex,1699,748,2447,10,1,1,336,Y,0,Normal,169000
1286,Pave,Gtl,BrkSide,1.5Fin,6,6,1939,Ex,825,587,1412,6,1,1,280,Y,0,Normal,132500
1287,Pave,Gtl,NWAmes,1Story,6,5,1963,TA,1328,0,1328,6,2,2,528,Y,26,Normal,143000
1288,Pave,Mod,ClearCr,1Story,5,5,1964,Fa,1582,0,1582,7,0,2,390,N,198,Normal,190000
1289,Pave,Gtl,StoneBr,1Story,8,5,2000,Ex,1659,0,1659,5,1,2,499,Y,59,Normal,278000
1290,Pave,Gtl,NridgHt,2Story,8,5,2006,Ex,1120,850,1970,8,1,3,753,Y,74,Partial,281000
1291,Pave,Gtl,NAmes,SLvl,5,7,1964,TA,1152,0,1152,6,1,2,484,Y,0,Normal,180500
1292,Pave,Gtl,BrDale,2Story,5,7,1972,TA,630,672,1302,6,0,1,264,Y,0,Normal,119500
1293,Pave,Gtl,OldTown,2Story,5,4,1892,TA,1378,994,2372,11,0,1,432,Y,287,Normal,107500
1294,Pave,Gtl,NWAmes,2Story,7,5,1976,TA,832,832,1664,8,1,2,528,Y,28,Normal,162900
1295,Pave,Gtl,Edwards,1Story,5,7,1955,TA,864,0,864,5,0,2,572,N,0,Normal,115000
1296,Pave,Gtl,NAmes,1Story,5,5,1968,Gd,1052,0,1052,5,0,1,288,Y,0,Normal,138500
1297,Pave,Gtl,NAmes,1Story,5,6,1963,Gd,1128,0,1128,6,0,2,525,Y,20,Normal,155000
1298,Pave,Gtl,Edwards,SFoyer,6,5,2005,Gd,1072,0,1072,5,0,2,525,Y,44,Partial,140000
1299,Pave,Gtl,Edwards,2Story,10,5,2008,Ex,4692,950,5642,12,3,2,1418,Y,292,Partial,160000
1300,Pave,Gtl,NAmes,1Story,5,7,1959,Ex,1246,0,1246,6,0,1,305,Y,0,Normal,154000
1301,Pave,Gtl,Gilbert,2Story,7,5,1999,Ex,1005,978,1983,9,1,2,490,Y,0,Normal,225000
1302,Pave,Gtl,Crawfor,2Story,6,7,1942,Fa,753,741,1494,7,2,1,213,P,0,Normal,177500
1303,Pave,Gtl,NoRidge,2Story,8,5,1994,Ex,1203,1323,2526,8,1,3,844,Y,78,Normal,290000
1304,Pave,Gtl,Somerst,1Story,7,5,2005,Ex,1616,0,1616,7,0,3,834,Y,59,Normal,232000
1305,Pave,Gtl,Edwards,2Story,7,5,2004,Ex,976,732,1708,7,0,2,380,Y,40,Normal,130000
1306,Pave,Gtl,NridgHt,1Story,9,5,2006,Ex,1652,0,1652,6,2,2,840,Y,102,Normal,325000
1307,Pave,Gtl,NridgHt,1Story,7,5,2005,Ex,1368,0,1368,6,1,2,474,Y,35,Partial,202500
1308,Pave,Gtl,CollgCr,1Story,5,5,1994,Ex,990,0,990,5,0,2,480,Y,64,Normal,138000
1309,Pave,Gtl,OldTown,1Story,5,7,1948,Ex,1122,0,1122,6,0,2,528,Y,36,Normal,147000
1310,Pave,Gtl,SawyerW,1Story,6,5,1991,Gd,1294,0,1294,6,0,2,496,Y,51,Normal,179200
1311,Pave,Gtl,Crawfor,1Story,7,8,1959,TA,1902,0,1902,7,2,2,567,Y,207,Normal,335000
1312,Pave,Gtl,CollgCr,1Story,7,5,2005,Ex,1274,0,1274,6,0,2,508,Y,98,Partial,203000
1313,Pave,Gtl,NoRidge,2Story,8,5,1990,Ex,1453,1357,2810,9,1,2,750,Y,0,Normal,302000
1314,Pave,Gtl,NoRidge,2Story,9,5,1999,Ex,1422,1177,2599,10,1,3,779,Y,30,Normal,333168
1315,Pave,Gtl,Edwards,1Story,4,6,1954,Ex,948,0,948,5,1,1,280,Y,36,Normal,119000
1316,Pave,Gtl,NAmes,2Story,6,5,1969,TA,1092,1020,2112,9,2,2,576,Y,0,Normal,206900
1317,Pave,Gtl,CollgCr,1Story,8,5,2008,Ex,1630,0,1630,8,1,3,860,Y,42,Normal,295493
1318,Pave,Gtl,Somerst,1Story,7,5,2006,Ex,1352,0,1352,5,1,2,466,Y,241,Partial,208900
1319,Pave,Gtl,CollgCr,1Story,8,5,2001,Ex,1787,0,1787,7,1,3,748,Y,150,Normal,275000
1320,Pave,Gtl,Edwards,1Story,4,5,1954,Ex,948,0,948,5,0,1,248,Y,0,Normal,111000
1321,Pave,Gtl,NAmes,1Story,6,3,1957,Gd,1478,0,1478,6,2,2,442,Y,0,Normal,156500
1322,Pave,Gtl,BrkSide,1Story,3,6,1949,TA,720,0,720,4,0,1,287,Y,0,Normal,72500
1323,Pave,Gtl,NoRidge,2Story,7,5,1992,Ex,1061,862,1923,8,1,2,564,Y,39,Normal,190000
1324,Pave,Gtl,BrkSide,1Story,4,7,1940,Gd,708,0,708,5,0,0,0,Y,0,Normal,82500
1325,Pave,Gtl,Somerst,1Story,8,5,2006,Ex,1795,0,1795,7,1,3,895,Y,49,Partial,147000
1326,Pave,Gtl,IDOTRR,1Story,4,4,1922,Fa,796,0,796,5,0,0,0,N,0,Normal,55000
1327,Pave,Mod,Edwards,1Story,3,6,1931,Ex,774,0,774,6,0,0,0,Y,0,Normal,79000
1328,Pave,Gtl,Mitchel,1Story,5,9,1982,Ex,816,0,816,5,1,1,264,Y,0,Normal,130500
1329,Pave,Gtl,OldTown,1.5Fin,6,7,1920,Ex,1584,1208,2792,8,2,2,520,Y,547,Normal,256000
1330,Pave,Gtl,Gilbert,2Story,7,5,1998,Gd,955,677,1632,8,1,2,462,Y,28,Normal,176500
1331,Pave,Gtl,Somerst,1Story,8,5,2006,Ex,1588,0,1588,7,1,3,825,Y,45,Normal,227000
1332,Pave,Gtl,CollgCr,SLvl,5,5,1976,Gd,954,0,954,6,0,2,576,Y,0,Normal,132500
1333,Pave,Mod,Edwards,1Story,4,6,1938,Ex,816,0,816,3,1,1,288,Y,0,Normal,100000
1334,Pave,Gtl,IDOTRR,1.5Fin,5,6,1938,Ex,803,557,1360,6,0,1,297,Y,65,Normal,125500
1335,Pave,Gtl,BrDale,2Story,5,6,1970,TA,765,600,1365,7,0,2,440,Y,36,Normal,125000
1336,Pave,Gtl,NWAmes,1Story,6,5,1977,TA,1334,0,1334,6,1,2,630,Y,16,Normal,167900
1337,Pave,Gtl,NWAmes,1Story,5,5,1973,TA,1656,0,1656,8,0,2,506,Y,211,Normal,135000
1338,Pave,Mod,OldTown,1Story,4,4,1941,Fa,693,0,693,4,0,0,0,N,20,Normal,52500
1339,Pave,Gtl,CollgCr,2Story,7,5,2002,Ex,920,941,1861,8,0,2,492,Y,91,Normal,200000
1340,Pave,Gtl,CollgCr,1Story,5,7,1972,Ex,864,0,864,5,0,1,288,Y,0,Normal,128500
1341,Pave,Gtl,NAmes,1Story,4,5,1971,TA,872,0,872,5,0,4,480,Y,0,Normal,123000
1342,Pave,Gtl,SawyerW,1Story,6,5,2003,Ex,1114,0,1114,6,0,2,576,Y,78,Normal,155000
1343,Pave,Gtl,CollgCr,2Story,8,5,2002,Ex,1284,885,2169,7,1,2,647,Y,87,Normal,228500
1344,Pave,Gtl,Crawfor,1.5Fin,6,6,1928,Gd,1172,741,1913,9,1,2,342,Y,0,Normal,177000
1345,Pave,Gtl,CollgCr,2Story,7,5,2006,Ex,728,728,1456,8,1,2,440,Y,0,Partial,155835
1346,Pave,Gtl,OldTown,1Story,4,4,1920,Gd,960,0,960,5,0,1,308,Y,0,Normal,108500
1347,Pave,Gtl,NWAmes,1Story,7,7,1968,TA,2156,0,2156,9,1,2,508,Y,80,Normal,262500
1348,Pave,Gtl,Timber,1Story,8,5,2006,Ex,1776,0,1776,7,1,3,712,Y,0,Partial,283463
1349,Pave,Gtl,SawyerW,1Story,7,5,1998,Ex,1494,0,1494,5,1,2,514,Y,25,Normal,215000
1350,Pave,Gtl,OldTown,2Story,8,5,1872,Fa,938,1215,2358,8,0,0,0,Y,54,Normal,122000
1351,Pave,Gtl,NAmes,2Story,5,5,1969,TA,1338,1296,2634,12,0,4,968,Y,0,Normal,200000
1352,Pave,Gtl,NAmes,2Story,6,6,1962,Ex,858,858,1716,8,1,2,490,Y,84,Normal,171000
1353,Pave,Gtl,BrkSide,1.5Fin,6,9,1937,TA,786,390,1176,4,0,2,624,N,0,Normal,134900
1354,Pave,Gtl,NoRidge,1.5Fin,8,5,1995,Ex,2053,1185,3238,9,1,3,666,Y,86,Normal,410000
1355,Pave,Gtl,CollgCr,2Story,7,5,2000,Ex,992,873,1865,7,1,3,839,Y,184,Normal,235000
1356,Pave,Gtl,NWAmes,SLvl,7,6,1968,Gd,1222,698,1920,8,1,2,487,Y,98,Normal,170000
1357,Pave,Gtl,NAmes,1Story,5,5,1966,TA,892,0,892,5,0,1,264,Y,0,Normal,110000
1358,Pave,Gtl,NAmes,1Story,5,6,1971,Ex,1078,0,1078,6,1,2,500,Y,0,Normal,149900
1359,Pave,Gtl,Somerst,2Story,6,5,2000,Ex,769,804,1573,5,0,2,440,Y,32,Normal,177500
1360,Pave,Gtl,NridgHt,1Story,9,5,2004,Ex,1980,0,1980,8,1,3,770,Y,45,Normal,315000
1361,Pave,Gtl,SWISU,2Story,5,6,1921,Ex,990,1611,2601,8,0,2,621,Y,0,Normal,189000
1362,Pave,Mod,StoneBr,1Story,7,5,2005,Ex,1530,0,1530,7,1,2,430,Y,36,Normal,260000
1363,Pave,Gtl,NAmes,1.5Fin,4,4,1920,Gd,1281,457,1738,7,1,1,368,Y,0,Normal,104900
1364,Pave,Gtl,Gilbert,2Story,6,5,2006,Ex,616,796,1412,6,1,2,432,Y,36,Partial,156932
1365,Pave,Gtl,Somerst,2Story,7,5,2005,Ex,520,600,1200,4,0,2,480,Y,166,Abnorml,144152
1366,Pave,Gtl,Somerst,2Story,7,5,2000,Ex,814,860,1674,7,0,2,663,Y,96,Normal,216000
1367,Pave,Gtl,CollgCr,2Story,7,5,1999,Ex,882,908,1790,7,0,2,588,Y,88,Abnorml,193000
1368,Pave,Gtl,MeadowV,2Story,5,6,1977,Ex,925,550,1475,6,1,1,336,Y,26,Normal,127000
1369,Pave,Gtl,CollgCr,1Story,6,5,2003,Ex,848,0,848,4,0,2,420,Y,0,Normal,144000
1370,Pave,Gtl,CollgCr,1Story,8,5,2003,Ex,1668,0,1668,8,1,2,502,Y,262,Normal,232000
1371,Pave,Gtl,OldTown,1.5Fin,4,6,1920,Ex,840,534,1374,6,0,1,338,Y,0,Normal,105000
1372,Pave,Gtl,NAmes,SLvl,6,6,1955,Gd,1661,0,1661,8,1,1,377,Y,28,Normal,165500
1373,Pave,Gtl,CollgCr,2Story,7,6,1998,Ex,1108,989,2097,8,1,2,583,Y,170,Normal,274300
1374,Pave,Gtl,NoRidge,1Story,10,5,2001,Ex,2633,0,2633,8,2,3,804,Y,140,Normal,466500
1375,Pave,Gtl,Somerst,2Story,7,5,2005,Ex,1026,932,1958,9,1,3,936,Y,210,Normal,250000
1376,Pave,Gtl,Timber,1Story,8,5,2007,Ex,1571,0,1571,7,1,3,722,Y,36,Partial,239000
1377,Pave,Gtl,SWISU,1Story,6,5,1930,TA,790,0,790,4,0,1,160,Y,141,Normal,91000
1378,Pave,Gtl,Edwards,1.5Fin,5,5,1941,Ex,984,620,1604,6,0,2,660,Y,68,Normal,117000
1379,Pave,Gtl,BrDale,2Story,6,5,1973,TA,483,504,987,5,0,1,264,Y,0,Normal,83000
1380,Pave,Gtl,Timber,SLvl,5,5,2006,Gd,754,640,1394,7,0,2,400,Y,0,Normal,167500
1381,Pave,Gtl,Edwards,1Story,3,3,1914,TA,864,0,864,5,0,1,200,Y,0,Normal,58500
1382,Pave,Gtl,NAmes,1Story,6,7,1970,Ex,2117,0,2117,7,2,2,550,Y,42,Normal,237500
1383,Pave,Gtl,OldTown,2Story,7,7,1920,Ex,998,764,1762,8,0,2,576,N,0,Normal,157000
1384,Pave,Gtl,Sawyer,1Story,5,7,1918,Ex,1416,0,1416,7,0,2,576,N,0,Normal,112000
1385,Pave,Gtl,Edwards,1.5Fin,6,5,1939,TA,698,560,1258,6,0,1,280,P,0,Normal,105000
1386,Pave,Gtl,IDOTRR,1.5Fin,4,8,1922,Gd,796,358,1154,7,0,1,240,N,96,Normal,125500
1387,Pave,Gtl,NWAmes,2Story,7,5,1978,TA,1392,1392,2784,12,2,2,564,Y,112,Normal,250000
1388,Pave,Gtl,OldTown,1.5Fin,6,7,1916,TA,1664,862,2526,10,1,1,216,Y,15,Family,136000
1389,Pave,Gtl,Gilbert,1Story,9,5,2006,Ex,1746,0,1746,7,2,3,758,Y,39,Normal,377500
1390,Pave,Gtl,BrkSide,1.5Fin,6,6,1941,Ex,869,349,1218,6,1,2,440,Y,0,Normal,131000
1391,Pave,Gtl,CollgCr,1Story,7,5,2000,Ex,1525,0,1525,6,0,2,541,Y,36,Normal,235000
